campaign_id,fuzzer,subject,defect,time
735,Zeugma-X,Closure,C0,0 days 02:40:38.178000
735,Zeugma-X,Closure,C1,0 days 00:00:58.476000
736,Zeugma-1PT,Closure,C0,
736,Zeugma-1PT,Closure,C1,0 days 00:01:38.308000
737,Zeugma-2PT,Closure,C0,0 days 02:53:38.374000
737,Zeugma-2PT,Closure,C1,0 days 00:03:01.060000
74,Zeugma-Link,Closure,C0,0 days 01:50:42.952000
74,Zeugma-Link,Closure,C1,0 days 00:14:33.273000
746,BeDiv-Simple,Nashorn,N0,
746,BeDiv-Simple,Nashorn,N1,
746,BeDiv-Simple,Nashorn,N2,
747,BeDiv-Struct,Nashorn,N0,
747,BeDiv-Struct,Nashorn,N1,
747,BeDiv-Struct,Nashorn,N2,
748,RLCheck,Nashorn,N0,
748,RLCheck,Nashorn,N1,
748,RLCheck,Nashorn,N2,
749,Zest,Nashorn,N0,
749,Zest,Nashorn,N1,
749,Zest,Nashorn,N2,
75,Zeugma-X,Closure,C0,
75,Zeugma-X,Closure,C1,0 days 00:10:08.491000
750,Zeugma-Link,Nashorn,N0,0 days 00:18:40.259000
750,Zeugma-Link,Nashorn,N1,
750,Zeugma-Link,Nashorn,N2,
751,Zeugma-X,Nashorn,N0,0 days 01:58:53.551000
751,Zeugma-X,Nashorn,N1,
751,Zeugma-X,Nashorn,N2,
752,Zeugma-1PT,Nashorn,N0,
752,Zeugma-1PT,Nashorn,N1,
752,Zeugma-1PT,Nashorn,N2,
753,Zeugma-2PT,Nashorn,N0,0 days 01:48:52.241000
753,Zeugma-2PT,Nashorn,N1,
753,Zeugma-2PT,Nashorn,N2,
754,BeDiv-Simple,Rhino,R0,
754,BeDiv-Simple,Rhino,R1,
754,BeDiv-Simple,Rhino,R2,
754,BeDiv-Simple,Rhino,R3,0 days 00:00:07.688000
754,BeDiv-Simple,Rhino,R4,
755,BeDiv-Struct,Rhino,R0,
755,BeDiv-Struct,Rhino,R1,0 days 01:04:43.919000
755,BeDiv-Struct,Rhino,R2,
755,BeDiv-Struct,Rhino,R3,0 days 00:00:04.508000
755,BeDiv-Struct,Rhino,R4,
756,RLCheck,Rhino,R0,
756,RLCheck,Rhino,R1,
756,RLCheck,Rhino,R2,
756,RLCheck,Rhino,R3,0 days 00:00:09.440000
756,RLCheck,Rhino,R4,
757,Zest,Rhino,R0,
757,Zest,Rhino,R1,0 days 00:13:06.217000
757,Zest,Rhino,R2,
757,Zest,Rhino,R3,0 days 00:00:05.096000
757,Zest,Rhino,R4,
758,Zeugma-Link,Rhino,R0,0 days 00:45:32.486000
758,Zeugma-Link,Rhino,R1,0 days 00:31:24.405000
758,Zeugma-Link,Rhino,R2,0 days 00:34:11.181000
758,Zeugma-Link,Rhino,R3,0 days 00:00:06.696000
758,Zeugma-Link,Rhino,R4,0 days 00:31:16.441000
759,Zeugma-X,Rhino,R0,0 days 00:58:05.925000
759,Zeugma-X,Rhino,R1,0 days 00:39:47.234000
759,Zeugma-X,Rhino,R2,0 days 00:13:13.348000
759,Zeugma-X,Rhino,R3,0 days 00:00:21.044000
759,Zeugma-X,Rhino,R4,0 days 02:37:51.893000
76,Zeugma-1PT,Closure,C0,
76,Zeugma-1PT,Closure,C1,0 days 00:00:28.572000
760,Zeugma-1PT,Rhino,R0,0 days 02:35:07.567000
760,Zeugma-1PT,Rhino,R1,0 days 00:22:05.727000
760,Zeugma-1PT,Rhino,R2,0 days 01:43:36.150000
760,Zeugma-1PT,Rhino,R3,0 days 00:00:12.048000
760,Zeugma-1PT,Rhino,R4,0 days 00:48:33.164000
761,Zeugma-2PT,Rhino,R0,0 days 01:03:36.687000
761,Zeugma-2PT,Rhino,R1,0 days 00:33:10.040000
761,Zeugma-2PT,Rhino,R2,0 days 02:24:50.137000
761,Zeugma-2PT,Rhino,R3,0 days 00:00:09.992000
761,Zeugma-2PT,Rhino,R4,0 days 01:14:02.847000
77,Zeugma-2PT,Closure,C0,
77,Zeugma-2PT,Closure,C1,0 days 00:02:46.580000
778,BeDiv-Simple,Bcel,B0,0 days 00:28:40.938000
778,BeDiv-Simple,Bcel,B1,
779,BeDiv-Struct,Bcel,B0,0 days 02:06:29.192000
779,BeDiv-Struct,Bcel,B1,
780,Zest,Bcel,B0,0 days 00:56:25.753000
780,Zest,Bcel,B1,
781,Zeugma-Link,Bcel,B0,0 days 00:02:03.225000
781,Zeugma-Link,Bcel,B1,
782,Zeugma-X,Bcel,B0,0 days 00:23:38.097000
782,Zeugma-X,Bcel,B1,
783,Zeugma-1PT,Bcel,B0,0 days 00:39:52.103000
783,Zeugma-1PT,Bcel,B1,
784,Zeugma-2PT,Bcel,B0,0 days 00:09:43.103000
784,Zeugma-2PT,Bcel,B1,
785,BeDiv-Simple,Closure,C0,
785,BeDiv-Simple,Closure,C1,0 days 00:11:11.293000
786,BeDiv-Struct,Closure,C0,
786,BeDiv-Struct,Closure,C1,0 days 00:33:57.510000
787,RLCheck,Closure,C0,
787,RLCheck,Closure,C1,0 days 00:10:02.431000
788,Zest,Closure,C0,
788,Zest,Closure,C1,0 days 00:37:52.842000
789,Zeugma-Link,Closure,C0,
789,Zeugma-Link,Closure,C1,0 days 00:04:17.558000
790,Zeugma-X,Closure,C0,
790,Zeugma-X,Closure,C1,0 days 00:02:32.920000
791,Zeugma-1PT,Closure,C0,0 days 01:36:52.896000
791,Zeugma-1PT,Closure,C1,0 days 00:14:55.185000
792,Zeugma-2PT,Closure,C0,
792,Zeugma-2PT,Closure,C1,0 days 00:08:36.523000
8,BeDiv-Simple,Bcel,B0,
8,BeDiv-Simple,Bcel,B1,
801,BeDiv-Simple,Nashorn,N0,
801,BeDiv-Simple,Nashorn,N1,
801,BeDiv-Simple,Nashorn,N2,
802,BeDiv-Struct,Nashorn,N0,
802,BeDiv-Struct,Nashorn,N1,
802,BeDiv-Struct,Nashorn,N2,
803,RLCheck,Nashorn,N0,
803,RLCheck,Nashorn,N1,
803,RLCheck,Nashorn,N2,
804,Zest,Nashorn,N0,
804,Zest,Nashorn,N1,
804,Zest,Nashorn,N2,
805,Zeugma-Link,Nashorn,N0,0 days 00:06:18.635000
805,Zeugma-Link,Nashorn,N1,
805,Zeugma-Link,Nashorn,N2,0 days 00:42:12.930000
806,Zeugma-X,Nashorn,N0,0 days 01:07:55.438000
806,Zeugma-X,Nashorn,N1,
806,Zeugma-X,Nashorn,N2,
807,Zeugma-1PT,Nashorn,N0,0 days 01:01:11.041000
807,Zeugma-1PT,Nashorn,N1,
807,Zeugma-1PT,Nashorn,N2,
808,Zeugma-2PT,Nashorn,N0,
808,Zeugma-2PT,Nashorn,N1,
808,Zeugma-2PT,Nashorn,N2,
809,BeDiv-Simple,Rhino,R0,
809,BeDiv-Simple,Rhino,R1,0 days 01:21:56.940000
809,BeDiv-Simple,Rhino,R2,
809,BeDiv-Simple,Rhino,R3,0 days 00:00:04.496000
809,BeDiv-Simple,Rhino,R4,
810,BeDiv-Struct,Rhino,R0,
810,BeDiv-Struct,Rhino,R1,0 days 00:32:06.882000
810,BeDiv-Struct,Rhino,R2,
810,BeDiv-Struct,Rhino,R3,0 days 00:00:17.184000
810,BeDiv-Struct,Rhino,R4,
811,RLCheck,Rhino,R0,
811,RLCheck,Rhino,R1,
811,RLCheck,Rhino,R2,
811,RLCheck,Rhino,R3,0 days 00:00:08.788000
811,RLCheck,Rhino,R4,
812,Zest,Rhino,R0,
812,Zest,Rhino,R1,0 days 01:15:53.407000
812,Zest,Rhino,R2,
812,Zest,Rhino,R3,0 days 00:00:02.820000
812,Zest,Rhino,R4,
813,Zeugma-Link,Rhino,R0,0 days 01:08:11.717000
813,Zeugma-Link,Rhino,R1,0 days 00:10:09.860000
813,Zeugma-Link,Rhino,R2,0 days 01:01:27.051000
813,Zeugma-Link,Rhino,R3,0 days 00:00:03.788000
813,Zeugma-Link,Rhino,R4,0 days 01:40:11.809000
814,Zeugma-X,Rhino,R0,0 days 01:50:55.429000
814,Zeugma-X,Rhino,R1,0 days 02:18:04.935000
814,Zeugma-X,Rhino,R2,0 days 00:18:12.271000
814,Zeugma-X,Rhino,R3,0 days 00:00:03.800000
814,Zeugma-X,Rhino,R4,0 days 00:37:39.810000
815,Zeugma-1PT,Rhino,R0,0 days 01:09:43.242000
815,Zeugma-1PT,Rhino,R1,0 days 02:32:17.017000
815,Zeugma-1PT,Rhino,R2,0 days 02:13:41.922000
815,Zeugma-1PT,Rhino,R3,0 days 00:00:06.245000
815,Zeugma-1PT,Rhino,R4,0 days 02:07:52.400000
816,Zeugma-2PT,Rhino,R0,0 days 00:21:34.853000
816,Zeugma-2PT,Rhino,R1,
816,Zeugma-2PT,Rhino,R2,0 days 00:30:24.817000
816,Zeugma-2PT,Rhino,R3,0 days 00:00:01.696000
816,Zeugma-2PT,Rhino,R4,0 days 02:22:48.943000
833,BeDiv-Simple,Bcel,B0,0 days 01:46:18.754000
833,BeDiv-Simple,Bcel,B1,
834,BeDiv-Struct,Bcel,B0,0 days 02:08:41.239000
834,BeDiv-Struct,Bcel,B1,
835,Zest,Bcel,B0,0 days 01:42:46.052000
835,Zest,Bcel,B1,
836,Zeugma-Link,Bcel,B0,0 days 00:08:52.332000
836,Zeugma-Link,Bcel,B1,
837,Zeugma-X,Bcel,B0,0 days 00:17:53.320000
837,Zeugma-X,Bcel,B1,
838,Zeugma-1PT,Bcel,B0,0 days 00:27:41.590000
838,Zeugma-1PT,Bcel,B1,
839,Zeugma-2PT,Bcel,B0,0 days 00:41:12.166000
839,Zeugma-2PT,Bcel,B1,
840,BeDiv-Simple,Closure,C0,
840,BeDiv-Simple,Closure,C1,0 days 00:00:45.481000
841,BeDiv-Struct,Closure,C0,
841,BeDiv-Struct,Closure,C1,0 days 00:18:06.813000
842,RLCheck,Closure,C0,
842,RLCheck,Closure,C1,0 days 00:08:40.989000
843,Zest,Closure,C0,0 days 01:57:24.203000
843,Zest,Closure,C1,0 days 00:39:00.287000
844,Zeugma-Link,Closure,C0,0 days 01:54:57.567000
844,Zeugma-Link,Closure,C1,0 days 00:06:02.250000
845,Zeugma-X,Closure,C0,0 days 01:11:37.840000
845,Zeugma-X,Closure,C1,0 days 00:01:45.897000
846,Zeugma-1PT,Closure,C0,0 days 00:46:27.834000
846,Zeugma-1PT,Closure,C1,0 days 00:06:12.728000
847,Zeugma-2PT,Closure,C0,
847,Zeugma-2PT,Closure,C1,0 days 00:00:52.184000
856,BeDiv-Simple,Nashorn,N0,
856,BeDiv-Simple,Nashorn,N1,
856,BeDiv-Simple,Nashorn,N2,
857,BeDiv-Struct,Nashorn,N0,
857,BeDiv-Struct,Nashorn,N1,
857,BeDiv-Struct,Nashorn,N2,
858,RLCheck,Nashorn,N0,
858,RLCheck,Nashorn,N1,
858,RLCheck,Nashorn,N2,
